lang,datetime
C,2022-02-01T02:00:06+00:00
C,2022-02-01T02:00:05+00:00
C,2022-02-01T02:00:04+00:00
C,2022-02-01T02:00:01+00:00
C,2022-01-24T09:10:35+00:00
C,2022-01-19T11:11:59+00:00
C,2022-01-11T15:35:25+00:00
C,2021-12-08T16:22:11+00:00
C,2021-12-02T00:07:16+00:00
C,2021-11-30T21:00:01+00:00
C,2021-12-29T10:51:27+00:00
C,2021-11-16T18:15:04+00:00
C,2021-11-09T20:38:41+00:00
C,2021-11-07T20:20:04+00:00
C,2021-11-05T23:15:03+00:00
C,2021-11-05T21:59:14+00:00
C,2021-10-24T13:00:09+00:00
C,2021-10-21T02:21:06+00:00
C,2021-10-17T01:10:06+00:00
C,2021-10-14T16:51:14+00:00
C,2021-10-02T14:06:27+00:00
C,2021-10-01T14:56:10+00:00
C,2021-10-01T12:53:25+00:00
C,2021-10-01T01:00:01+00:00
C,2021-09-28T12:43:18+00:00
C,2021-09-18T09:00:05+00:00
C,2021-09-15T11:49:33+00:00
C,2021-09-15T01:00:02+00:00
C,2021-09-14T12:00:04+00:00
C,2021-09-09T14:49:30+00:00
C,2021-09-08T15:20:20+00:00
C,2021-09-07T12:00:07+00:00
C,2021-09-07T12:00:06+00:00
C,2021-09-07T12:00:04+00:00
C,2021-09-07T12:00:02+00:00
C,2021-09-06T20:00:02+00:00
C,2021-08-28T08:00:01+00:00
C,2021-08-28T02:00:03+00:00
C,2021-08-23T16:41:27+00:00
C,2021-08-17T09:28:22+00:00
C,2021-09-29T10:58:37+00:00
C,2021-08-04T06:55:11+00:00
C,2021-08-02T20:00:04+00:00
C,2021-08-09T07:00:02+00:00
C,2021-09-23T06:12:34+00:00
C,2021-07-06T19:00:41+00:00
C,2021-07-03T05:00:07+00:00
C,2021-07-03T05:00:06+00:00
C,2021-07-03T05:00:05+00:00
C,2021-07-03T05:00:04+00:00
C,2021-07-03T05:00:02+00:00
C,2021-06-21T11:56:07+00:00
C,2021-06-16T18:15:30+00:00
C,2021-06-16T12:42:02+00:00
C,2021-06-14T20:13:40+00:00
C,2021-10-10T00:00:21+00:00
C,2021-06-08T14:02:20+00:00
C,2021-06-03T13:01:30+00:00
C,2021-05-11T14:59:40+00:00
C,2021-04-27T16:19:30+00:00
C,2021-04-26T22:21:42+00:00
C,2021-04-15T21:56:25+00:00
C,2021-04-12T20:24:53+00:00
C,2021-04-08T15:19:01+00:00
C,2021-04-08T12:06:02+00:00
C,2021-04-08T07:43:27+00:00
C,2021-04-06T03:39:43+00:00
C,2021-03-30T01:59:18+00:00
C,2021-03-25T07:25:42+00:00
C,2021-03-18T18:20:26+00:00
C,2021-03-15T14:34:15+00:00
C,2021-03-12T19:42:21+00:00
C,2021-03-06T17:10:01+00:00
C,2021-03-12T19:42:21+00:00
C,2021-03-06T17:10:01+00:00
C,2021-03-05T09:55:28+00:00
C,2021-02-26T15:05:32+00:00
C,2021-02-23T22:21:57+00:00
C,2021-02-14T17:27:56+00:00
C,2021-02-11T21:57:23+00:00
C,2021-02-05T19:48:21+00:00
C,2021-02-02T17:03:33+00:00
C,2021-01-28T09:38:08+00:00
C,2021-01-27T18:32:49+00:00
C,2021-01-27T06:53:59+00:00
C,2021-01-22T17:17:44+00:00
C,2021-01-18T22:35:40+00:00
C,2021-01-14T19:47:21+00:00
C,2021-01-27T18:32:49+00:00
C,2021-01-27T06:53:59+00:00
C,2021-01-22T17:17:44+00:00
C,2021-01-18T22:35:40+00:00
C,2021-01-14T19:47:21+00:00
C,2021-01-11T15:59:20+00:00
C,2021-01-11T15:42:52+00:00
C,2021-01-06T00:06:27+00:00
C,2020-12-23T12:08:10+00:00
C,2020-12-19T18:03:24+00:00
C,2020-12-09T09:21:49+00:00
C,2020-12-02T23:02:47+00:00
C,2020-11-09T15:29:46+00:00
C,2020-10-28T21:09:07+00:00
C,2020-10-26T16:41:19+00:00
C,2020-10-15T16:57:56+00:00
C,2020-10-12T16:31:09+00:00
C,2020-10-15T16:57:56+00:00
C,2020-10-12T16:31:09+00:00
C,2020-10-23T07:00:14+00:00
C,2020-11-11T10:08:50+00:00
C,2020-09-30T21:16:18+00:00
C,2020-09-22T08:57:29+00:00
C,2020-11-02T08:00:20+00:00
C,2020-11-02T08:00:24+00:00
C,2020-09-15T11:31:23+00:00
C,2020-09-14T07:39:30+00:00
C,2020-09-09T11:44:31+00:00
C,2020-09-14T17:27:06+00:00
C,2020-10-03T07:00:07+00:00
C,2020-09-02T15:26:48+00:00
C,2020-09-01T23:47:59+00:00
C,2020-09-01T20:57:47+00:00
C,2020-08-29T11:18:49+00:00
C,2020-08-29T08:26:35+00:00
C,2020-08-29T11:18:49+00:00
C,2020-08-29T08:26:35+00:00
C,2020-08-28T14:27:07+00:00
C,2020-08-27T16:39:19+00:00
C,2020-08-25T10:16:23+00:00
C,2020-08-25T02:14:32+00:00
C,2020-08-24T17:28:58+00:00
C,2020-08-24T16:40:19+00:00
C,2020-08-22T22:02:48+00:00
C,2020-08-19T06:20:02+00:00
C,2020-08-17T21:15:07+00:00
C,2020-08-17T14:50:00+00:00
C,2020-08-16T09:27:50+00:00
C,2020-08-15T11:21:34+00:00
C,2020-08-14T18:38:00+00:00
C,2020-08-13T19:56:42+00:00
C,2020-08-13T16:49:19+00:00
C,2020-08-13T16:28:08+00:00
C,2020-08-13T13:10:32+00:00
C,2020-08-13T13:10:32+00:00
C,2020-08-12T17:24:34+00:00
C,2020-08-11T16:48:02+00:00
C,2020-08-10T17:51:32+00:00
C,2020-08-10T10:52:31+00:00
C,2020-10-12T02:05:49+00:00
C,2020-08-08T18:39:25+00:00
C,2020-08-07T14:26:58+00:00
C,2020-08-07T10:40:18+00:00
C,2020-08-03T19:47:18+00:00
C,2020-08-03T19:46:07+00:00
C,2020-08-03T09:26:06+00:00
C,2020-07-09T12:10:30+00:00
C,2020-07-02T20:58:30+00:00
C,2020-07-01T16:50:26+00:00
C,2020-06-30T11:18:49+00:00
C,2020-06-30T08:26:35+00:00
C,2020-06-25T17:28:58+00:00
C,2020-06-25T08:15:00+00:00
C,2020-06-24T11:42:35+00:00
C,2020-06-23T22:02:48+00:00
C,2020-06-23T19:51:57+00:00
C,2020-06-20T15:48:40+00:00
C,2020-06-19T18:49:06+00:00
C,2020-06-19T14:32:54+00:00
C,2020-06-18T14:50:00+00:00
C,2020-06-16T16:26:23+00:00
C,2020-06-16T11:21:34+00:00
C,2020-06-15T15:43:55+00:00
C,2020-06-12T16:48:02+00:00
C,2020-06-09T18:39:25+00:00
C,2020-06-08T19:08:44+00:00
C,2020-06-04T18:24:34+00:00
C,2020-06-01T18:12:14+00:00
C,2020-05-29T08:11:35+00:00
C,2020-05-27T21:56:35+00:00
C,2020-05-21T18:27:55+00:00
C,2020-05-21T07:06:59+00:00
C,2020-05-19T07:39:39+00:00
C,2020-05-19T07:39:39+00:00
C,2020-05-19T07:38:18+00:00
C,2020-05-13T22:11:00+00:00
C,2020-05-13T18:29:16+00:00
C,2020-05-12T12:56:38+00:00
C,2020-05-12T11:19:46+00:00
C,2020-05-07T09:36:58+00:00
C,2020-04-29T20:53:20+00:00
C,2020-04-24T20:49:28+00:00
C,2020-04-23T15:24:33+00:00
C,2020-04-22T19:46:33+00:00
C,2020-04-21T18:09:05+00:00
C,2020-04-21T15:48:40+00:00
C,2020-04-17T04:15:13+00:00
C,2020-04-17T04:12:35+00:00
C,2020-04-16T22:00:43+00:00
C,2020-04-09T09:56:32+00:00
C,2020-04-08T13:57:41+00:00
C,2020-04-07T10:15:28+00:00
C,2020-04-06T22:12:58+00:00
C,2020-04-06T21:25:54+00:00
C,2020-04-01T10:12:16+00:00
C,2020-04-01T08:26:35+00:00
C,2020-03-27T09:03:00+00:00
C,2020-03-25T22:02:48+00:00
C,2020-03-24T05:49:11+00:00
C,2020-03-18T18:31:06+00:00
C,2020-03-13T13:56:51+00:00
C,2020-03-11T18:39:25+00:00
C,2020-02-28T18:57:05+00:00
C,2020-02-28T02:41:57+00:00
C,2020-02-26T16:31:36+00:00
C,2020-02-26T14:04:22+00:00
C,2020-02-26T10:29:43+00:00
C,2020-02-17T21:08:55+00:00
C,2020-02-17T08:59:42+00:00
C,2020-02-14T20:51:30+00:00
C,2020-02-14T20:14:07+00:00
C,2020-02-13T16:48:02+00:00
C,2020-02-13T16:48:02+00:00
C,2020-01-27T07:07:38+00:00
C,2019-12-18T20:41:48+00:00
C,2019-12-11T00:56:53+00:00
C,2019-12-09T16:12:16+00:00
C,2019-12-09T15:30:58+00:00
C,2019-12-05T19:30:34+00:00
C,2019-12-05T19:30:22+00:00
C,2019-11-22T09:35:07+00:00
C,2019-11-17T08:34:38+00:00
C,2019-11-15T09:33:23+00:00
C,2019-11-06T18:12:20+00:00
C,2019-11-01T14:31:57+00:00
C,2019-10-30T22:28:33+00:00
C,2019-10-29T21:56:20+00:00
C,2019-10-25T18:07:11+00:00
C,2019-10-25T18:05:04+00:00
C,2019-10-25T18:03:50+00:00
C,2020-03-04T10:16:28+00:00
C,2019-10-02T18:26:47+00:00
C,2019-09-30T18:32:09+00:00
C,2019-09-20T19:33:28+00:00
C,2019-09-11T10:59:24+00:00
C,2019-09-03T17:51:50+00:00
C,2019-09-03T08:15:30+00:00
C,2019-08-29T14:41:14+00:00
C,2019-08-06T15:38:27+00:00
C,2019-08-02T13:01:03+00:00
C,2019-07-29T23:35:09+00:00
C,2019-07-29T23:21:27+00:00
C,2019-07-29T13:44:58+00:00
C,2019-07-26T20:33:42+00:00
C,2019-09-23T17:07:45+00:00
C,2019-07-22T13:39:53+00:00
C,2019-07-18T16:55:29+00:00
C,2019-07-18T16:54:27+00:00
C,2019-07-18T16:54:02+00:00
C,2019-07-15T13:44:49+00:00
C,2019-07-08T13:38:22+00:00
C,2019-07-01T13:37:12+00:00
C,2019-06-28T21:23:39+00:00
C,2019-08-19T09:38:07+00:00
C,2019-06-24T13:46:49+00:00
C,2019-06-20T23:08:56+00:00
C,2019-06-19T08:19:00+00:00
C,2019-06-17T13:23:08+00:00
C,2019-06-13T23:06:39+00:00
C,2019-06-10T18:13:34+00:00
C,2019-06-10T04:29:48+00:00
C,2019-05-28T13:56:48+00:00
C,2019-05-17T22:16:12+00:00
C,2019-05-15T22:01:06+00:00
C,2019-05-14T20:08:41+00:00
C,2019-05-10T21:35:12+00:00
C,2019-05-10T10:59:16+00:00
C,2019-05-02T11:00:30+00:00
C,2019-04-29T20:23:48+00:00
C,2019-04-29T10:52:15+00:00
C,2019-04-16T18:04:15+00:00
C,2019-04-04T18:26:34+00:00
C,2019-04-02T06:27:14+00:00
C,2019-04-01T07:42:28+00:00
C,2019-03-26T16:56:45+00:00
C,2019-03-26T16:56:12+00:00
C,2019-03-19T18:58:11+00:00
C,2019-03-18T14:29:26+00:00
C,2019-03-18T13:38:56+00:00
C,2019-03-07T20:53:02+00:00
C,2019-03-07T16:14:52+00:00
C,2019-03-07T07:43:46+00:00
C,2019-03-06T02:33:33+00:00
C,2019-03-06T00:55:49+00:00
C,2019-03-04T10:01:06+00:00
C,2019-03-04T09:57:20+00:00
C,2019-03-04T09:52:54+00:00
C,2019-03-04T09:47:25+00:00
C,2019-02-22T13:36:22+00:00
C,2019-02-15T19:06:31+00:00
C,2019-02-15T18:46:49+00:00
C,2019-02-13T06:31:17+00:00
C,2019-02-10T12:03:20+00:00
C,2019-02-07T13:06:07+00:00
C,2019-02-05T12:52:07+00:00
C,2019-02-01T15:40:42+00:00
C,2019-02-01T15:33:57+00:00
C,2019-02-01T15:30:33+00:00
C,2019-01-31T11:30:18+00:00
C,2019-01-31T04:06:33+00:00
C,2019-04-16T19:46:49+00:00
C,2019-01-18T14:21:57+00:00
C,2019-01-18T14:12:45+00:00
C,2019-01-18T13:54:05+00:00
C,2019-01-15T20:39:40+00:00
C,2019-01-10T21:44:11+00:00
C,2019-01-10T15:24:52+00:00
C,2018-12-23T07:37:10+00:00
C,2018-12-22T16:46:00+00:00
C,2018-12-21T19:47:19+00:00
C,2018-12-14T07:42:02+00:00
C,2018-12-09T11:50:56+00:00
C,2018-12-05T15:12:58+00:00
C,2018-12-03T16:10:56+00:00
C,2018-12-03T07:53:19+00:00
C,2018-11-30T00:43:56+00:00
C,2018-11-26T20:23:05+00:00
C,2018-11-23T14:48:33+00:00
C,2018-11-21T13:09:38+00:00
C,2018-11-20T15:19:27+00:00
C,2018-11-19T09:11:01+00:00
C,2018-11-16T09:49:19+00:00
C,2018-11-13T01:50:55+00:00
C,2018-11-05T14:40:29+00:00
C,2018-10-31T17:14:26+00:00
C,2018-10-29T16:52:12+00:00
C,2018-10-29T14:45:39+00:00
C,2018-10-18T20:47:43+00:00
C,2018-10-16T16:23:31+00:00
C,2018-10-10T18:30:39+00:00
C,2018-10-10T12:45:28+00:00
C,2018-10-01T21:49:31+00:00
C,2018-09-25T09:25:39+00:00
C,2018-09-25T01:09:49+00:00
C,2018-09-24T08:26:48+00:00
C,2018-09-21T12:42:54+00:00
C,2018-09-20T16:24:57+00:00
C,2018-09-20T13:36:09+00:00
C,2018-09-20T08:33:11+00:00
C,2018-09-13T19:29:02+00:00
C,2018-09-13T10:14:34+00:00
C,2018-09-12T20:42:38+00:00
C,2018-09-12T13:29:08+00:00
C,2018-09-11T16:44:33+00:00
C,2018-09-07T12:17:24+00:00
C,2018-09-03T16:21:04+00:00
C,2018-09-01T04:41:36+00:00
C,2018-08-28T19:47:23+00:00
C,2018-08-28T14:41:27+00:00
C,2018-08-17T15:05:53+00:00
C,2018-08-13T22:38:43+00:00
C,2018-08-13T22:29:29+00:00
C,2018-08-12T08:21:41+00:00
C,2018-08-02T03:17:02+00:00
C,2018-07-31T16:29:20+00:00
C,2018-07-26T19:01:24+00:00
C,2018-07-24T12:23:44+00:00
C,2018-07-24T12:23:43+00:00
C,2018-07-18T18:33:59+00:00
C,2018-07-10T18:10:52+00:00
C,2018-07-10T16:30:09+00:00
C,2018-07-09T06:06:33+00:00
C,2018-07-08T15:32:43+00:00
C,2018-07-05T12:25:36+00:00
C,2018-07-03T19:58:12+00:00
C,2018-07-03T17:22:04+00:00
C,2018-07-02T09:10:55+00:00
C,2018-06-29T00:46:04+00:00
C,2018-06-19T19:00:08+00:00
C,2018-06-18T15:08:02+00:00
C,2018-06-18T11:02:05+00:00
C,2018-06-14T20:44:52+00:00
C,2018-06-11T14:52:24+00:00
C,2018-06-11T13:38:57+00:00
C,2018-06-08T18:05:13+00:00
C,2018-06-05T07:40:19+00:00
C,2018-05-30T06:52:18+00:00
C,2018-05-19T18:12:50+00:00
C,2018-05-16T22:00:17+00:00
C,2018-05-09T16:34:07+00:00
C,2018-05-09T15:23:45+00:00
C,2018-05-08T13:39:24+00:00
C,2018-05-05T18:42:32+00:00
C,2018-05-05T18:34:38+00:00
C,2018-05-05T18:32:38+00:00
C,2018-05-02T08:54:57+00:00
C,2018-05-01T20:26:42+00:00
C,2018-05-01T20:25:16+00:00
C,2018-04-30T17:27:15+00:00
C,2018-04-30T17:23:22+00:00
C,2018-04-30T16:05:21+00:00
C,2018-04-24T21:33:45+00:00
C,2018-04-24T12:42:06+00:00
C,2018-04-24T07:24:10+00:00
C,2018-04-23T20:24:32+00:00
C,2018-04-23T20:18:56+00:00
C,2018-04-23T20:11:21+00:00
C,2018-04-18T10:57:26+00:00
C,2018-04-16T20:52:59+00:00
C,2018-04-16T20:45:02+00:00
C,2018-04-16T20:42:25+00:00
C,2018-04-16T16:19:51+00:00
C,2018-04-13T14:57:20+00:00
C,2018-04-05T23:07:07+00:00
C,2018-04-04T21:36:36+00:00
C,2018-04-03T23:37:33+00:00
C,2018-03-28T17:19:17+00:00
C,2018-03-27T13:13:16+00:00
C,2018-03-26T19:13:21+00:00
C,2018-03-21T12:27:18+00:00
C,2018-03-20T14:45:33+00:00
C,2018-03-20T12:02:12+00:00
C,2018-03-19T09:59:15+00:00
C,2018-03-16T14:08:09+00:00
C,2018-03-16T01:01:23+00:00
C,2018-03-15T17:28:55+00:00
C,2018-03-15T01:06:43+00:00
C,2018-03-07T01:05:53+00:00
C,2018-03-05T17:05:05+00:00
C,2018-02-27T22:38:31+00:00
C,2018-02-20T07:49:48+00:00
C,2018-02-17T09:45:28+00:00
C,2018-02-14T14:37:31+00:00
C,2018-02-07T12:28:54+00:00
C,2018-01-30T17:25:50+00:00
C,2018-01-25T15:39:21+00:00
C,2018-01-25T07:34:52+00:00
C,2018-01-24T22:41:24+00:00
C,2018-01-15T16:27:42+00:00
C,2018-01-15T16:03:04+00:00
C,2018-01-15T13:54:09+00:00
C,2018-01-13T04:57:49+00:00
C,2018-01-11T03:54:15+00:00
C,2017-12-29T11:30:58+00:00
C,2017-12-08T19:48:17+00:00
C,2017-12-08T02:07:09+00:00
C,2017-12-07T03:25:03+00:00
C,2017-12-01T13:58:36+00:00
C,2017-11-30T20:56:05+00:00
C,2017-11-28T17:04:26+00:00
C,2017-11-21T23:02:47+00:00
C,2017-11-10T18:19:49+00:00
C,2017-11-09T14:52:52+00:00
C,2017-11-08T21:58:01+00:00
C,2017-11-06T17:46:57+00:00
C,2017-11-05T22:22:50+00:00
C,2017-11-01T08:12:19+00:00
C,2017-10-28T14:21:12+00:00
C,2017-10-26T19:22:56+00:00
C,2017-10-26T08:00:59+00:00
C,2017-10-24T22:53:44+00:00
C,2017-10-24T12:14:02+00:00
C,2017-10-17T14:55:06+00:00
C,2017-10-17T07:14:53+00:00
C,2017-10-13T01:06:07+00:00
C,2017-10-12T08:58:22+00:00
C,2017-10-11T15:59:57+00:00
C,2017-08-10T07:53:00+00:00
C,2017-06-13T09:30:23+00:00
C,2017-05-30T18:25:33+00:00
C,2017-05-08T16:25:00+00:00
C,2017-05-08T11:03:11+00:00
C,2017-04-28T00:00:29+00:00
C,2017-04-21T13:34:08+00:00
C,2017-04-15T00:11:10+00:00
C,2017-04-10T16:37:00+00:00
C,2017-03-30T13:57:29+00:00
C,2017-03-29T19:18:50+00:00
C,2017-03-29T13:35:06+00:00
C,2017-03-27T15:19:21+00:00
C,2017-03-27T08:48:17+00:00
C,2017-03-25T12:55:53+00:00
C,2017-03-21T17:19:54+00:00
C,2017-03-16T00:00:22+00:00
C,2017-03-14T15:33:28+00:00
C,2017-03-06T11:46:05+00:00
C,2017-03-03T13:05:25+00:00
C,2017-02-27T02:31:06+00:00
C,2017-02-24T15:10:17+00:00
C,2017-02-14T23:25:10+00:00
C,2017-02-07T06:31:42+00:00
C,2017-02-01T20:04:50+00:00
C,2017-01-31T22:51:11+00:00
C,2017-01-26T16:29:28+00:00
C,2017-01-26T16:29:28+00:00
C,2017-01-26T14:48:06+00:00
C,2017-01-25T18:40:39+00:00
C,2017-01-25T18:40:39+00:00
C,2017-01-22T10:13:40+00:00
C,2017-01-21T17:18:58+00:00
C,2017-01-19T20:02:17+00:00
C,2017-01-18T14:22:40+00:00
C,2017-01-16T21:43:16+00:00
C,2017-01-14T18:59:05+00:00
C,2017-01-14T07:33:04+00:00
C,2017-01-13T19:40:31+00:00
C,2017-01-13T17:51:50+00:00
C,2017-01-13T17:51:50+00:00
C,2017-01-12T15:17:19+00:00
C,2017-01-11T21:45:09+00:00
C,2017-01-10T22:46:53+00:00
C,2017-01-10T22:46:53+00:00
C,2017-01-03T20:36:49+00:00
C,2017-01-03T20:36:49+00:00
C,2017-01-01T15:50:33+00:00
C,2016-12-27T14:21:55+00:00
C,2016-12-23T10:13:40+00:00
C,2016-12-22T17:18:58+00:00
C,2016-12-20T20:02:17+00:00
C,2016-12-19T14:22:40+00:00
C,2016-12-17T21:43:16+00:00
C,2016-12-15T18:59:05+00:00
C,2016-12-15T17:07:27+00:00
C,2016-12-15T07:33:04+00:00
C,2016-12-12T21:45:09+00:00
C,2016-12-07T16:51:37+00:00
C,2016-12-02T18:21:23+00:00
C,2016-11-30T18:25:12+00:00
C,2016-11-29T14:51:58+00:00
C,2016-11-26T12:53:11+00:00
C,2016-11-22T19:38:03+00:00
C,2016-11-15T23:57:17+00:00
C,2016-11-09T20:56:14+00:00
C,2016-11-07T23:29:06+00:00
C,2016-11-02T15:50:33+00:00
C,2016-11-01T15:28:09+00:00
C,2016-10-27T21:33:37+00:00
C,2016-10-27T18:40:39+00:00
C,2016-10-27T18:40:39+00:00
C,2016-10-27T18:40:39+00:00
C,2016-10-25T15:32:15+00:00
C,2016-10-21T17:28:14+00:00
C,2016-10-21T17:28:14+00:00
C,2016-10-19T15:40:28+00:00
C,2016-10-17T16:14:21+00:00
C,2016-10-10T13:53:20+00:00
C,2016-10-03T20:44:25+00:00
C,2016-09-17T13:15:17+00:00
C,2016-09-06T18:11:49+00:00
C,2016-09-01T14:36:47+00:00
C,2016-08-31T14:06:27+00:00
C,2016-08-31T13:26:03+00:00
C,2016-08-26T15:43:38+00:00
C,2016-08-26T12:14:56+00:00
C,2016-08-25T15:01:50+00:00
C,2016-08-22T23:50:44+00:00
C,2016-08-17T09:59:44+00:00
C,2016-08-16T23:18:02+00:00
C,2016-08-15T22:24:49+00:00
C,2016-08-15T22:24:49+00:00
C,2016-08-12T18:26:59+00:00
C,2016-08-10T01:02:12+00:00
C,2016-08-09T16:52:04+00:00
C,2016-08-08T12:00:11+00:00
C,2016-08-05T19:21:24+00:00
C,2016-08-03T13:24:14+00:00
C,2016-07-29T23:31:54+00:00
C,2016-07-29T06:39:49+00:00
C,2016-07-28T04:00:59+00:00
C,2016-07-22T09:50:36+00:00
C,2016-07-15T19:54:33+00:00
C,2016-07-05T21:43:23+00:00
C,2016-06-23T18:16:20+00:00
C,2016-06-23T17:01:45+00:00
C,2016-06-23T17:01:45+00:00
C,2016-06-22T21:01:21+00:00
C,2016-06-21T22:05:09+00:00
C,2016-06-09T17:46:11+00:00
C,2016-06-09T17:46:11+00:00
C,2016-06-06T13:37:31+00:00
C,2016-06-06T13:10:30+00:00
C,2016-06-03T04:38:42+00:00
C,2016-06-02T23:34:02+00:00
C,2016-05-26T14:55:32+00:00
C,2016-05-25T19:08:02+00:00
C,2016-05-19T15:51:05+00:00
C,2016-05-17T18:23:42+00:00
C,2016-05-10T17:28:45+00:00
C,2016-05-10T17:28:45+00:00
C,2016-05-10T17:28:45+00:00
C,2016-05-09T14:55:13+00:00
C,2016-05-04T22:46:58+00:00
C,2016-04-25T14:41:49+00:00
C,2016-04-21T15:32:11+00:00
C,2016-04-19T16:23:58+00:00
C,2016-04-18T15:28:33+00:00
C,2016-04-14T19:40:14+00:00
C,2016-04-05T18:22:16+00:00
C,2016-04-04T12:56:45+00:00
C,2016-03-29T23:05:47+00:00
C,2016-03-24T15:54:39+00:00
C,2016-03-17T10:05:48+00:00
C,2016-03-16T23:14:47+00:00
C,2016-03-16T18:39:03+00:00
C,2016-03-16T09:19:57+00:00
C,2016-03-14T20:49:43+00:00
C,2016-03-10T21:55:03+00:00
C,2016-03-10T07:20:56+00:00
C,2016-03-09T03:46:02+00:00
C,2016-03-09T03:46:02+00:00
C,2016-03-07T22:25:30+00:00
C,2016-03-07T22:18:03+00:00
C,2016-02-26T14:48:52+00:00
C,2016-02-13T14:20:34+00:00
C,2016-02-10T22:05:37+00:00
C,2016-02-05T23:28:16+00:00
C,2016-02-04T10:50:47+00:00
C,2016-02-02T03:50:56+00:00
C,2016-01-28T22:35:11+00:00
C,2016-01-28T22:35:11+00:00
C,2016-01-27T16:01:27+00:00
C,2016-01-26T16:13:04+00:00
C,2016-01-26T12:17:35+00:00
C,2016-01-26T12:17:35+00:00
C,2016-01-22T19:51:47+00:00
C,2016-01-20T12:46:02+00:00
C,2016-01-20T12:46:02+00:00
C,2016-01-14T17:52:31+00:00
C,2016-01-12T14:54:07+00:00
C,2016-01-12T14:54:07+00:00
C,2016-01-12T03:18:38+00:00
C,2016-01-12T03:18:38+00:00
C,2016-01-11T05:59:22+00:00
C,2016-01-08T16:55:27+00:00
C,2016-01-06T19:17:22+00:00
C,2016-01-06T11:25:24+00:00
C,2016-01-06T10:50:25+00:00
C,2016-01-06T06:33:49+00:00
C,2016-01-04T23:50:21+00:00
C,2016-01-04T00:36:56+00:00
C,2016-01-04T00:36:56+00:00
C,2016-01-04T00:36:56+00:00
C,2015-12-30T02:53:03+00:00
C,2015-12-29T15:55:24+00:00
C,2015-12-29T14:03:29+00:00
C,2015-12-28T21:59:31+00:00
C,2015-12-28T21:59:31+00:00
C,2015-12-26T05:53:43+00:00
C,2015-12-24T17:05:26+00:00
C,2015-12-23T19:51:47+00:00
C,2015-12-19T17:03:35+00:00
C,2015-12-19T13:12:10+00:00
C,2015-12-19T04:41:42+00:00
C,2015-12-18T21:13:42+00:00
C,2015-12-18T19:48:45+00:00
C,2015-12-18T11:44:37+00:00
C,2015-12-18T09:42:09+00:00
C,2015-12-18T01:49:13+00:00
C,2015-12-18T01:47:09+00:00
C,2015-12-18T00:07:10+00:00
C,2015-12-17T22:16:06+00:00
C,2015-12-17T20:35:39+00:00
C,2015-12-17T17:26:08+00:00
C,2015-12-17T12:49:15+00:00
C,2015-12-16T20:59:06+00:00
C,2015-12-16T17:12:02+00:00
C,2015-12-16T14:57:53+00:00
C,2015-12-16T14:39:25+00:00
C,2015-12-16T13:54:00+00:00
C,2015-12-16T13:17:53+00:00
C,2015-12-16T13:13:55+00:00
C,2015-12-16T11:58:03+00:00
C,2015-12-16T11:04:48+00:00
C,2015-12-16T10:55:18+00:00
C,2015-12-16T10:55:08+00:00
C,2015-12-16T00:54:28+00:00
C,2015-12-15T16:18:52+00:00
C,2015-12-14T22:14:45+00:00
C,2015-12-14T22:12:02+00:00
C,2015-12-14T22:02:16+00:00
C,2015-12-14T21:33:26+00:00
C,2015-12-14T21:33:26+00:00
C,2015-12-14T20:11:25+00:00
C,2015-12-14T18:45:28+00:00
C,2015-12-12T16:40:27+00:00
C,2015-12-11T23:56:22+00:00
C,2015-12-11T19:40:15+00:00
C,2015-12-11T19:28:42+00:00
C,2015-12-11T14:33:22+00:00
C,2015-12-11T14:10:35+00:00
C,2015-12-11T14:04:54+00:00
C,2015-12-11T12:44:31+00:00
C,2015-12-11T09:19:10+00:00
C,2015-12-10T15:02:58+00:00
C,2015-12-10T09:15:30+00:00
C,2015-12-09T12:51:07+00:00
C,2015-12-09T08:50:21+00:00
C,2015-12-08T19:39:15+00:00
C,2015-12-08T16:13:21+00:00
C,2015-12-08T15:24:20+00:00
C,2015-12-08T14:05:19+00:00
C,2015-12-07T21:54:03+00:00
C,2015-12-07T18:24:04+00:00
C,2015-12-07T13:45:49+00:00
C,2015-12-07T06:33:49+00:00
C,2015-12-07T00:01:42+00:00
C,2015-12-06T09:13:49+00:00
C,2015-12-04T20:01:15+00:00
C,2015-12-04T08:34:05+00:00
C,2015-12-03T07:17:50+00:00
C,2015-12-03T05:50:18+00:00
C,2015-12-01T14:32:04+00:00
C,2015-12-01T14:28:14+00:00
C,2015-12-01T13:31:07+00:00
C,2015-11-30T15:42:16+00:00
C,2015-11-30T14:20:05+00:00
C,2015-11-30T02:53:03+00:00
C,2015-11-26T12:34:10+00:00
C,2015-11-24T19:02:25+00:00
C,2015-11-24T18:00:17+00:00
C,2015-11-23T22:40:19+00:00
C,2015-11-23T20:40:19+00:00
C,2015-11-23T20:35:09+00:00
C,2015-11-19T08:30:20+00:00
C,2015-11-13T14:30:20+00:00
C,2015-11-12T15:45:19+00:00
C,2015-11-12T15:40:19+00:00
C,2015-11-10T11:35:15+00:00
C,2015-11-07T22:50:10+00:00
C,2015-11-06T19:44:39+00:00
C,2015-11-04T20:45:12+00:00
C,2015-11-04T17:40:02+00:00
C,2015-11-04T07:31:05+00:00
C,2015-11-03T19:53:46+00:00
C,2015-11-03T16:45:13+00:00
C,2015-11-01T21:40:19+00:00
C,2015-11-01T21:40:19+00:00
C,2015-10-30T16:40:01+00:00
